Member_number,Date,productId,items
2466,28-08-2015,2,2
1211,19-04-2015,4,3
1370,05-07-2015,14,1
3779,10-10-2015,69,1
3498,31-03-2015,22,1
1613,06-04-2015,74,3
1176,17-08-2015,4,2
4027,29-06-2015,3,1
4389,17-12-2015,61,3
2578,28-05-2015,22,2
1342,19-02-2015,24,2
2210,07-09-2015,5,2
4807,08-04-2015,115,3
2799,10-09-2015,62,3
2957,27-11-2015,40,3
3566,14-12-2015,23,1
4768,13-03-2015,34,3
4853,04-10-2015,2,1
3791,25-03-2015,18,1
3235,14-11-2015,119,1
3866,07-07-2015,2,3
4385,17-11-2015,70,1
4938,10-12-2015,4,3
1528,15-09-2015,10,3
4273,21-03-2015,2,1
1329,23-05-2015,74,1
4158,11-11-2015,69,1
1558,06-04-2015,4,3
4782,31-05-2015,26,3
4606,15-05-2015,136,1
3066,05-05-2015,4,1
2299,10-11-2015,44,2
3677,01-09-2015,69,1
3947,13-06-2015,107,2
2475,23-07-2015,114,2
4677,09-04-2015,5,3
1890,27-05-2015,53,3
3645,05-12-2015,5,2
4951,24-11-2015,3,2
1718,14-03-2015,75,1
1304,17-08-2015,2,2
2018,25-08-2015,14,1
3232,10-06-2015,58,3
4905,25-11-2015,4,1
1238,01-03-2015,70,3
4892,13-04-2015,165,2
4152,18-06-2015,35,2
1790,05-02-2015,4,2
1874,10-02-2015,4,1
4708,06-06-2015,41,3
3852,01-04-2015,4,3
4688,08-05-2015,5,3
1042,16-10-2015,4,3
4908,20-05-2015,38,3
1780,12-07-2015,5,1
1438,11-05-2015,8,3
1265,19-01-2015,4,2
3669,10-02-2015,83,3
2412,13-03-2015,59,2
1818,10-09-2015,15,1
2601,27-06-2015,164,1
1905,31-07-2015,2,2
1407,26-06-2015,7,3
3754,02-01-2015,2,1
2743,05-05-2015,52,1
2211,22-09-2015,25,1
4138,12-06-2015,98,3
4141,12-11-2015,6,2
4826,15-06-2015,4,2
2685,07-10-2015,18,3
3793,02-07-2015,5,1
4687,23-09-2015,4,3
2277,18-01-2015,71,3
4518,20-07-2015,159,2
1997,28-12-2015,3,3
4114,07-08-2015,80,3
1097,25-09-2015,74,1
2568,22-09-2015,34,1
1997,20-08-2015,44,2
4987,07-01-2015,115,1
2404,02-06-2015,34,3
1619,04-03-2015,156,3
3640,13-03-2015,69,3
4537,27-10-2015,80,2
3519,30-07-2015,21,1
3587,08-06-2015,67,3
1232,01-07-2015,40,1
2597,15-08-2015,38,1
1878,10-01-2015,38,1
2860,01-03-2015,71,1
4006,14-06-2015,22,2
4536,13-09-2015,51,2
4180,04-06-2015,2,2
1384,23-03-2015,4,3
3322,11-10-2015,18,3
2543,13-08-2015,60,3
3763,27-06-2015,2,2
4459,08-02-2015,21,1
2736,25-05-2015,38,2
1549,18-03-2015,8,3
2047,20-12-2015,75,3
3754,22-01-2015,21,1
2667,16-06-2015,12,2
1829,19-06-2015,23,1
1376,30-06-2015,38,2
2953,04-01-2015,110,3
3465,14-06-2015,26,1
3120,23-12-2015,26,1
1301,07-01-2015,38,2
1865,18-10-2015,51,2
2772,04-12-2015,114,2
1875,22-05-2015,26,3
3358,29-03-2015,50,2
3255,05-11-2015,91,3
3877,27-05-2015,26,2
1480,24-08-2015,13,2
2850,27-03-2015,48,3
1699,07-07-2015,10,2
3258,20-05-2015,117,3
4717,03-05-2015,1,3
3307,28-06-2015,17,2
2332,15-12-2015,22,2
2431,27-10-2015,44,1
2312,26-03-2015,32,2
2232,15-01-2015,53,1
3998,14-12-2015,26,2
3054,28-06-2015,3,3
4550,26-03-2015,10,3
1075,20-07-2015,36,1
3898,11-04-2015,23,2
3374,27-08-2015,23,1
4262,25-04-2015,4,2
1151,17-09-2015,3,2
3669,17-01-2015,56,3
4222,27-12-2015,1,1
1914,04-06-2015,5,3
1306,20-11-2015,118,3
4229,20-08-2015,4,3
2145,12-12-2015,27,1
1977,12-01-2015,8,2
4552,19-06-2015,38,2
4013,18-03-2015,22,1
4566,30-08-2015,24,2
3111,23-12-2015,83,1
3699,12-12-2015,24,1
2895,14-08-2015,21,2
3868,19-08-2015,69,3
3215,24-04-2015,45,1
2461,04-10-2015,2,1
1452,25-11-2015,4,1
4618,16-12-2015,76,1
4721,23-05-2015,99,2
2712,21-06-2015,40,2
1458,24-08-2015,25,1
3746,09-11-2015,1,3
3596,20-04-2015,7,2
4120,11-12-2015,3,3
3215,21-07-2015,25,3
1674,02-04-2015,71,1
3310,14-05-2015,83,2
4783,01-06-2015,100,1
3741,14-06-2015,24,1
2466,10-10-2015,2,3
1653,07-12-2015,75,3
2070,28-06-2015,89,3
1749,04-01-2015,79,1
2625,18-02-2015,2,1
3002,21-01-2015,40,1
1064,25-07-2015,22,1
2127,19-11-2015,50,1
4392,16-08-2015,70,1
1649,26-05-2015,80,1
4375,29-04-2015,38,1
1699,25-09-2015,70,2
2682,01-12-2015,37,2
2022,03-06-2015,4,2
2669,29-03-2015,50,2
3025,19-10-2015,37,1
3019,19-12-2015,38,1
4801,04-08-2015,16,3
3679,25-09-2015,20,3
3380,16-02-2015,18,2
3354,29-11-2015,101,3
1756,23-09-2015,66,2
3172,01-03-2015,62,1
3341,15-12-2015,21,1
1113,05-08-2015,15,3
3339,08-12-2015,2,1
3015,10-10-2015,83,1
3144,27-04-2015,3,2
4106,06-03-2015,18,3
1798,01-01-2015,24,1
1493,22-05-2015,18,3
4454,23-12-2015,17,1
2935,09-01-2015,25,2
3328,12-09-2015,71,1
3915,30-09-2015,3,3
1968,21-08-2015,70,3
4355,13-03-2015,28,2
1580,07-08-2015,3,1
3703,24-01-2015,69,2
1497,18-04-2015,63,3
1340,13-03-2015,2,2
1102,27-06-2015,83,1
4223,07-10-2015,24,1
4190,27-12-2015,38,2
4695,22-07-2015,70,3
1421,23-02-2015,7,3
3293,09-05-2015,50,2
3543,25-02-2015,20,1
1153,26-10-2015,128,1
4097,14-11-2015,4,1
1073,03-12-2015,20,1
3390,21-02-2015,18,3
1768,19-05-2015,4,1
1186,26-04-2015,2,2
4138,04-09-2015,18,2
2816,11-10-2015,4,2
2568,19-05-2015,4,2
4512,07-03-2015,11,1
1628,19-11-2015,24,3
3911,05-03-2015,20,1
3736,31-03-2015,2,3
4644,02-07-2015,4,1
1583,31-05-2015,24,3
3338,17-08-2015,126,2
2427,08-01-2015,11,2
1302,26-08-2015,11,3
4499,29-10-2015,26,3
1785,03-02-2015,40,3
3961,24-12-2015,17,2
2326,16-07-2015,2,2
1319,18-08-2015,40,1
2370,06-05-2015,64,3
3118,27-03-2015,7,3
1067,05-03-2015,1,3
2870,25-10-2015,8,2
3843,17-10-2015,158,3
1978,06-03-2015,20,3
1849,25-06-2015,38,2
4077,04-08-2015,4,3
2494,03-09-2015,64,1
1442,31-08-2015,28,2
3840,28-07-2015,18,2
4288,26-05-2015,56,2
4877,14-06-2015,69,1
3215,31-01-2015,1,2
2425,20-02-2015,4,2
2345,17-12-2015,2,2
1967,27-10-2015,40,2
2231,03-12-2015,74,1
3946,13-02-2015,74,3
3062,01-08-2015,5,3
2389,13-11-2015,5,2
3599,21-11-2015,74,1
1737,05-09-2015,54,2
3612,24-06-2015,34,3
4070,27-07-2015,4,3
3206,29-06-2015,45,1
4065,05-05-2015,25,3
3804,21-06-2015,16,2
3308,23-10-2015,20,1
2594,21-05-2015,2,3
4521,15-09-2015,100,2
2226,20-02-2015,23,1
3620,16-05-2015,2,2
1277,23-10-2015,4,3
3704,28-09-2015,18,2
3815,27-06-2015,5,1
1724,23-07-2015,25,2
1619,29-10-2015,22,3
2193,30-09-2015,2,1
4319,26-10-2015,59,1
1836,08-09-2015,37,3
1593,31-01-2015,4,2
4082,18-01-2015,111,2
2934,13-09-2015,64,3
2577,26-01-2015,4,1
4944,03-10-2015,103,3
3439,25-08-2015,25,1
2475,07-05-2015,42,1
2492,11-05-2015,4,2
2337,10-05-2015,115,3
4779,09-11-2015,100,1
2661,01-05-2015,1,2
1136,03-11-2015,2,3
4286,12-09-2015,68,3
2810,29-01-2015,11,1
3294,10-04-2015,66,1
1567,01-04-2015,6,1
4381,19-08-2015,10,3
2340,10-10-2015,2,1
2570,24-08-2015,73,3
4922,17-12-2015,11,2
1339,23-05-2015,4,3
2245,03-04-2015,18,1
3583,23-09-2015,2,3
3469,20-05-2015,59,1
4092,29-03-2015,8,2
1629,08-06-2015,1,1
4763,28-10-2015,59,1
4202,02-12-2015,3,1
2314,02-11-2015,4,1
2903,02-08-2015,4,1
4320,11-12-2015,74,1
4810,15-08-2015,52,2
1700,30-10-2015,4,2
3272,21-06-2015,18,3
3762,20-08-2015,5,1
1125,12-05-2015,71,3
3500,31-01-2015,24,2
1174,26-01-2015,74,2
4875,26-10-2015,2,1
4871,19-09-2015,2,1
3009,14-08-2015,1,3
3593,20-09-2015,40,2
4954,24-09-2015,2,3
4864,05-11-2015,78,3
4464,04-03-2015,35,3
3089,17-10-2015,38,1
3764,10-11-2015,52,2
1804,26-01-2015,60,3
4804,14-07-2015,76,2
3545,30-11-2015,74,2
3904,30-01-2015,74,3
1893,11-01-2015,12,3
3418,13-03-2015,39,1
3694,10-02-2015,5,2
2613,03-02-2015,18,3
3141,16-11-2015,4,3
4501,26-03-2015,26,2
3424,01-05-2015,22,3
2564,12-05-2015,24,2
2575,22-02-2015,8,3
4507,15-08-2015,7,2
1492,29-01-2015,60,3
1514,08-04-2015,7,3
1732,29-05-2015,119,1
3161,12-06-2015,91,2
3094,06-10-2015,40,1
1585,07-01-2015,18,3
1707,09-06-2015,74,2
2467,09-06-2015,4,2
2143,12-02-2015,66,3
2088,09-02-2015,24,3
2814,08-01-2015,18,3
3940,09-03-2015,22,3
4177,15-06-2015,25,2
4260,19-10-2015,74,1
2169,01-11-2015,80,2
1612,06-11-2015,75,2
1464,03-06-2015,51,2
3870,21-02-2015,18,2
3253,20-06-2015,95,3
2784,13-11-2015,70,1
2548,11-11-2015,23,2
4064,10-02-2015,27,2
2309,23-03-2015,18,1
3104,13-05-2015,2,3
2849,24-11-2015,18,2
3461,26-06-2015,38,3
1601,02-12-2015,38,2
3701,15-04-2015,119,2
3955,23-11-2015,22,1
4719,28-12-2015,2,1
1690,21-08-2015,45,3
1315,26-08-2015,5,2
3772,18-02-2015,115,3
3797,16-09-2015,11,1
3515,03-07-2015,5,1
4163,13-03-2015,38,1
1374,05-08-2015,5,1
2775,07-01-2015,10,1
3937,25-04-2015,7,3
3166,14-03-2015,64,3
1805,09-06-2015,23,1
2624,21-05-2015,53,2
4072,14-08-2015,25,2
1794,17-09-2015,50,2
3673,27-08-2015,15,2
2696,02-09-2015,3,2
1991,09-12-2015,4,1
2321,26-01-2015,4,3
2636,19-05-2015,70,1
4721,06-07-2015,40,2
3051,09-02-2015,114,2
1705,20-07-2015,60,3
4714,30-08-2015,53,1
1327,08-06-2015,125,3
4719,26-09-2015,15,2
3185,02-03-2015,24,2
3621,05-03-2015,4,3
3308,17-07-2015,38,2
1915,07-08-2015,38,1
2753,08-09-2015,60,2
2792,24-10-2015,22,2
1723,08-12-2015,70,1
4398,08-11-2015,38,2
4667,25-08-2015,60,3
2691,05-02-2015,3,3
1636,05-12-2015,4,2
2681,02-05-2015,12,1
3854,19-03-2015,71,1
2571,17-07-2015,35,3
3789,12-10-2015,80,2
4119,15-04-2015,2,1
3099,18-07-2015,2,1
1213,07-02-2015,12,3
2294,31-08-2015,58,3
2149,23-05-2015,80,1
4019,28-08-2015,116,3
4167,06-09-2015,54,1
2885,19-11-2015,17,2
4706,23-11-2015,14,3
3786,11-05-2015,108,3
2019,18-02-2015,34,2
4675,31-10-2015,24,1
4042,30-04-2015,7,1
2102,14-02-2015,22,3
2240,01-12-2015,83,1
2151,16-07-2015,4,1
3878,24-07-2015,5,2
4235,25-09-2015,17,2
4817,20-12-2015,136,2
1992,28-08-2015,5,3
3407,25-03-2015,1,2
3668,22-10-2015,111,2
3500,21-07-2015,28,1
1874,15-06-2015,24,2
1343,01-11-2015,53,3
3234,16-08-2015,1,2
1430,27-10-2015,56,3
3772,27-09-2015,154,1
2981,10-03-2015,2,1
1287,28-01-2015,3,2
1500,08-03-2015,46,1
2193,14-04-2015,18,2
1997,21-07-2015,83,1
4546,03-09-2015,74,3
4736,21-07-2015,18,1
1959,30-03-2015,53,2
1974,03-05-2015,53,2
2421,02-09-2015,70,2
1513,03-08-2015,4,3
1905,07-07-2015,11,1
2810,08-09-2015,38,2
2867,12-11-2015,7,3
3962,18-09-2015,76,3
1088,30-11-2015,69,3
4976,17-07-2015,61,1
4056,12-06-2015,100,1
3611,13-02-2015,45,1
1420,14-01-2015,44,3
4286,08-03-2015,11,1
4918,27-01-2015,113,2
4783,22-10-2015,2,3
3709,26-10-2015,23,1
4289,08-10-2015,45,3
1559,03-10-2015,103,3
2900,11-04-2015,2,1
1905,21-02-2015,69,3
3527,29-09-2015,51,1
1495,09-01-2015,13,1
3558,03-04-2015,5,1
3128,20-04-2015,38,3
1863,04-08-2015,64,3
3841,19-07-2015,75,1
3903,06-10-2015,54,3
2658,16-10-2015,103,1
4272,06-06-2015,60,2
1120,26-09-2015,1,3
2676,15-08-2015,25,3
1697,21-05-2015,49,2
2507,25-08-2015,27,2
4620,11-03-2015,103,2
3365,01-02-2015,2,1
2978,05-06-2015,4,1
2910,28-07-2015,38,2
1061,05-09-2015,81,1
3276,03-04-2015,75,3
1326,19-06-2015,54,2
3023,28-07-2015,18,3
2185,11-10-2015,4,1
3552,16-06-2015,100,2
1967,20-01-2015,59,1
4708,20-03-2015,15,3
2874,15-02-2015,4,1
4177,13-04-2015,11,3
1663,07-02-2015,2,1
2632,02-03-2015,119,3
1377,14-03-2015,12,1
4162,22-12-2015,3,2
2270,01-07-2015,15,2
4829,03-11-2015,18,1
3811,14-04-2015,2,3
4766,29-09-2015,25,1
2436,12-04-2015,61,2
3860,05-05-2015,79,3
4875,12-05-2015,131,1
1587,01-07-2015,59,1
4038,08-07-2015,44,3
4750,21-09-2015,71,1
1199,10-12-2015,17,2
1603,30-09-2015,2,2
3111,31-01-2015,4,3
3894,13-12-2015,45,1
1456,18-09-2015,53,1
2022,04-03-2015,59,2
2505,30-11-2015,2,3
4851,20-12-2015,1,3
4293,04-08-2015,60,3
2775,06-11-2015,75,2
3693,18-02-2015,2,2
1202,22-07-2015,103,3
3699,23-08-2015,20,3
4152,15-04-2015,3,1
4155,26-01-2015,73,1
4010,29-12-2015,20,3
4389,20-10-2015,128,2
3746,17-08-2015,3,2
2560,17-05-2015,17,1
1503,25-07-2015,12,3
2555,23-12-2015,12,2
3645,12-12-2015,17,2
3886,11-09-2015,4,2
2932,20-03-2015,5,2
1711,18-06-2015,83,1
4291,08-12-2015,118,2
1143,25-04-2015,35,2
4564,08-07-2015,93,3
3337,14-05-2015,115,3
4931,04-05-2015,3,1
2623,10-10-2015,70,1
4581,03-04-2015,66,1
2635,11-06-2015,5,1
1095,30-10-2015,69,2
2990,23-05-2015,20,3
2426,05-06-2015,1,2
4555,07-11-2015,25,2
3635,04-09-2015,20,2
3058,18-05-2015,5,3
4391,26-03-2015,1,1
1306,23-06-2015,18,1
1024,10-08-2015,4,3
1295,23-07-2015,51,3
1661,01-06-2015,3,1
4591,15-05-2015,18,2
3169,14-06-2015,37,1
3915,21-05-2015,60,3
1127,14-01-2015,70,1
4828,08-08-2015,72,1
3683,10-06-2015,58,1
1971,18-09-2015,36,3
3014,11-11-2015,114,3
3779,15-09-2015,26,1
2489,04-05-2015,154,1
3564,27-06-2015,27,2
4092,30-09-2015,11,2
3221,13-01-2015,121,1
1279,06-09-2015,5,3
2581,22-08-2015,36,2
2295,25-02-2015,12,1
4760,22-02-2015,51,2
3649,16-01-2015,18,2
1075,19-11-2015,12,2
3987,19-08-2015,69,3
4106,25-08-2015,70,1
4338,24-06-2015,83,3
4166,06-11-2015,2,3
1211,10-03-2015,18,2
3954,21-01-2015,159,1
3928,18-07-2015,50,2
3827,30-09-2015,1,3
4699,08-02-2015,22,3
4747,08-06-2015,22,1
3028,09-06-2015,4,3
2851,16-03-2015,89,3
4417,25-02-2015,35,1
3822,07-03-2015,71,2
2288,31-05-2015,15,1
2184,30-06-2015,8,3
1345,21-07-2015,114,1
4441,09-11-2015,96,2
2540,16-02-2015,1,3
1997,06-06-2015,41,2
2294,26-07-2015,17,2
1523,28-03-2015,7,1
3165,18-08-2015,37,2
4831,12-04-2015,2,1
4073,02-11-2015,64,1
3661,25-07-2015,56,2
2019,09-10-2015,83,1
1092,16-05-2015,4,1
4078,14-11-2015,44,2
4753,21-06-2015,80,3
1279,10-09-2015,7,1
1012,19-11-2015,66,1
2362,23-11-2015,65,2
2789,06-02-2015,45,1
3229,07-08-2015,75,2
1715,03-05-2015,36,3
4351,16-01-2015,2,3
4397,27-06-2015,18,2
3653,21-10-2015,23,3
2730,10-11-2015,11,2
4321,27-10-2015,5,1
1086,17-11-2015,45,3
1708,28-12-2015,24,1
4293,24-08-2015,38,1
4524,22-04-2015,18,2
3783,08-03-2015,38,3
1460,24-06-2015,74,3
2960,19-12-2015,18,1
3442,12-10-2015,28,1
4059,07-05-2015,45,2
1822,03-03-2015,3,3
1584,10-07-2015,96,2
1624,04-02-2015,12,2
4877,06-11-2015,117,2
1567,11-04-2015,71,3
2018,04-01-2015,27,2
1182,01-09-2015,2,3
3401,02-08-2015,4,2
4547,18-01-2015,2,1
3547,21-10-2015,57,2
4831,06-04-2015,4,2
2851,01-01-2015,20,3
3072,28-02-2015,18,1
1398,15-04-2015,109,1
1779,28-10-2015,45,3
1823,27-11-2015,45,3
3360,14-11-2015,2,1
1565,15-10-2015,140,3
4321,08-05-2015,3,1
1293,05-03-2015,59,2
3331,25-07-2015,34,2
2408,19-05-2015,51,1
2742,10-10-2015,66,1
3934,01-05-2015,50,2
4742,22-06-2015,27,2
4405,22-07-2015,24,1
3229,25-03-2015,64,3
2817,22-12-2015,100,3
2741,17-02-2015,115,1
3562,30-12-2015,71,3
4442,10-06-2015,2,2
2022,05-02-2015,2,2
4380,03-11-2015,50,3
3687,22-12-2015,27,1
2077,07-05-2015,27,2
3273,15-03-2015,11,2
3736,27-11-2015,38,2
3190,28-03-2015,18,3
3295,28-07-2015,117,1
3276,30-06-2015,25,3
4405,06-01-2015,4,1
4266,31-07-2015,4,1
1372,25-06-2015,11,3
1242,13-12-2015,46,2
4820,01-05-2015,14,1
4702,08-11-2015,4,3
3687,16-07-2015,83,2
4115,20-03-2015,1,1
2236,03-02-2015,22,1
1026,15-03-2015,130,2
2678,20-03-2015,12,1
1934,04-08-2015,18,3
3525,14-02-2015,73,1
1354,29-11-2015,24,1
2782,09-04-2015,38,2
4456,16-05-2015,4,3
4869,03-04-2015,158,2
2454,26-08-2015,38,3
4222,20-08-2015,14,2
1358,11-09-2015,18,1
3393,15-02-2015,2,3
1615,03-12-2015,74,3
4734,12-07-2015,5,1
4946,04-11-2015,27,2
2419,22-08-2015,24,3
4989,03-06-2015,5,1
2961,27-05-2015,152,1
2707,07-03-2015,71,3
2010,06-11-2015,15,3
1502,16-04-2015,18,3
2600,29-04-2015,4,1
3603,30-01-2015,22,2
4352,14-04-2015,38,2
1477,16-05-2015,63,3
4938,24-11-2015,4,1
2745,27-01-2015,16,1
2738,09-11-2015,2,3
4170,19-01-2015,18,1
3776,17-05-2015,11,1
1062,18-09-2015,11,1
1546,03-01-2015,74,3
2020,19-11-2015,24,3
2366,18-01-2015,2,3
1107,03-01-2015,89,2
1407,29-07-2015,27,2
3718,26-02-2015,37,3
4808,26-07-2015,144,1
2940,21-05-2015,22,1
3048,10-12-2015,3,3
3165,15-06-2015,16,1
4306,28-12-2015,24,1
4302,05-11-2015,27,2
4516,29-03-2015,3,1
3582,31-03-2015,44,1
1534,10-07-2015,17,3
1844,24-07-2015,100,2
1218,05-07-2015,2,2
4482,30-11-2015,18,1
2574,11-12-2015,45,3
2767,27-01-2015,4,2
2794,29-09-2015,70,2
4228,26-03-2015,17,1
3062,08-06-2015,70,2
2365,21-06-2015,4,3
3775,07-07-2015,81,3
2232,06-05-2015,4,2
4156,03-08-2015,5,3
3643,20-09-2015,76,3
3470,04-10-2015,36,1
2602,11-12-2015,22,2
4796,10-06-2015,2,2
3289,09-08-2015,18,1
4470,31-03-2015,60,1
2502,07-02-2015,26,1
2205,07-03-2015,24,1
3201,21-01-2015,53,3
2882,25-06-2015,7,3
2757,16-12-2015,4,1
3679,30-08-2015,4,2
2380,12-02-2015,5,2
1825,06-10-2015,69,2
2868,18-07-2015,8,1
2709,20-08-2015,4,3
4585,16-07-2015,38,3
2634,22-04-2015,4,3
4832,03-12-2015,164,3
2032,28-07-2015,135,2
2061,27-12-2015,119,2
2210,13-01-2015,159,3
2346,05-08-2015,50,1
4315,26-04-2015,17,3
4166,26-07-2015,11,3
3907,25-10-2015,44,1
2706,22-03-2015,39,3
2855,05-08-2015,91,2
2074,10-04-2015,14,1
2840,27-05-2015,25,1
2247,31-05-2015,15,3
4063,14-07-2015,113,2
4780,03-07-2015,49,2
1081,06-03-2015,2,2
4843,02-03-2015,51,3
3246,27-08-2015,25,3
4009,14-07-2015,18,2
3697,03-10-2015,89,3
4579,29-10-2015,45,2
3803,06-10-2015,44,3
4108,21-07-2015,2,1
1664,01-04-2015,45,1
4179,06-03-2015,62,3
4172,18-02-2015,24,3
2851,17-02-2015,100,2
3385,22-06-2015,58,1
1303,08-09-2015,101,2
4487,22-01-2015,20,3
2392,23-03-2015,2,2
4218,03-10-2015,124,2
2891,02-07-2015,69,3
4474,10-12-2015,35,1
4437,28-07-2015,16,2
2648,08-11-2015,12,3
1081,03-05-2015,50,2
3071,21-01-2015,69,3
3409,20-05-2015,75,3
2768,01-01-2015,72,3
3424,16-08-2015,18,1
4610,19-04-2015,60,1
3090,04-11-2015,26,3
4585,01-05-2015,20,1
4388,20-03-2015,1,2
3751,01-01-2015,2,1
2650,11-05-2015,27,1
2448,08-06-2015,22,2
2652,26-12-2015,38,2
1385,19-11-2015,4,2
2960,31-08-2015,5,3
2736,02-03-2015,41,2
1768,21-04-2015,5,2
2002,20-10-2015,75,2
3046,18-11-2015,70,3
2284,18-03-2015,115,1
1708,18-09-2015,25,3
1952,23-11-2015,1,1
3497,08-09-2015,20,2
1479,14-05-2015,5,3
1237,09-04-2015,83,3
4353,24-08-2015,4,1
3528,18-08-2015,38,3
2092,04-09-2015,5,3
2514,02-11-2015,154,1
4790,16-05-2015,51,3
1948,25-08-2015,51,3
3581,16-01-2015,18,2
4778,26-03-2015,17,2
2601,26-03-2015,2,2
4678,31-03-2015,85,2
3642,24-02-2015,5,2
2957,19-09-2015,50,3
4585,28-09-2015,2,3
3637,10-07-2015,80,2
1353,09-02-2015,80,1
3257,13-02-2015,52,2
2524,10-09-2015,136,3
2035,23-12-2015,106,1
3658,26-09-2015,3,2
1901,29-11-2015,108,1
3247,13-01-2015,89,2
4308,24-01-2015,39,3
1305,24-05-2015,2,2
1011,09-12-2015,37,1
2234,29-07-2015,70,3
3744,08-12-2015,2,2
2903,08-08-2015,38,2
3036,12-07-2015,71,2
2465,27-12-2015,38,2
1233,20-03-2015,38,3
1366,29-05-2015,2,3
3741,06-08-2015,71,2
2230,28-05-2015,4,3
1206,15-05-2015,38,1
3690,24-04-2015,154,3
3620,18-06-2015,66,1
4759,20-02-2015,4,1
3543,11-10-2015,45,3
2792,29-07-2015,76,2
1929,10-07-2015,11,3
2433,23-08-2015,5,1
4941,15-01-2015,62,1
3547,07-10-2015,2,3
1290,24-04-2015,70,1
4207,28-08-2015,51,3
2107,01-03-2015,70,3
3050,11-03-2015,38,2
3814,21-07-2015,114,1
4875,13-09-2015,40,3
3691,08-08-2015,44,1
2433,14-03-2015,14,3
4757,09-01-2015,136,3
1407,29-04-2015,5,2
4718,12-06-2015,45,3
1240,14-04-2015,4,2
1792,15-08-2015,39,1
4486,09-11-2015,4,2
1757,15-06-2015,74,2
2186,01-07-2015,4,1
3752,15-04-2015,22,2
3051,29-11-2015,12,2
3688,23-10-2015,2,3
4676,15-01-2015,4,2
2142,25-06-2015,45,3
4939,29-06-2015,2,2
1806,06-07-2015,22,1
1595,05-10-2015,4,1
2086,09-03-2015,24,2
4251,03-10-2015,18,3
2689,30-04-2015,5,2
2560,26-11-2015,12,3
2393,17-04-2015,80,2
1669,19-08-2015,92,1
3500,21-04-2015,2,1
1213,03-03-2015,51,3
4598,18-11-2015,2,2
1404,03-05-2015,17,3
1758,26-02-2015,18,1
1265,07-03-2015,45,3
1006,14-06-2015,14,2
2779,17-10-2015,83,3
4457,03-09-2015,46,2
2532,06-07-2015,22,2
2811,23-02-2015,119,1
4004,10-05-2015,24,2
1737,09-05-2015,125,2
3266,25-10-2015,27,2
4981,10-01-2015,20,3
1934,06-08-2015,45,1
2512,19-01-2015,38,3
3400,04-03-2015,59,3
4301,01-05-2015,38,1
2997,30-12-2015,149,3
1098,05-08-2015,59,3
2208,30-07-2015,45,2
3672,28-05-2015,25,3
3651,24-01-2015,5,1
3957,15-05-2015,41,3
2986,11-01-2015,50,2
4433,25-05-2015,115,3
3822,27-05-2015,118,1
4588,30-04-2015,128,2
2622,17-07-2015,3,3
2117,02-05-2015,74,1
1780,12-07-2015,18,1
3819,12-04-2015,13,3
1884,11-12-2015,27,3
2595,23-01-2015,51,2
3046,31-03-2015,17,3
3228,26-01-2015,74,2
2251,23-06-2015,114,3
2368,11-11-2015,17,1
2573,03-01-2015,59,1
4701,30-04-2015,46,1
4384,25-05-2015,60,1
1998,18-05-2015,5,2
4583,23-02-2015,91,1
2043,21-04-2015,17,2
2201,22-05-2015,96,2
3522,23-09-2015,74,2
3922,28-08-2015,114,3
2636,11-09-2015,76,2
1092,27-07-2015,81,3
2711,13-09-2015,100,2
3899,22-04-2015,70,3
4372,30-07-2015,4,3
4576,05-08-2015,2,1
4953,10-10-2015,114,2
4692,27-10-2015,22,3
1170,12-11-2015,38,1
2625,08-04-2015,18,2
2394,30-08-2015,69,1
4277,18-02-2015,5,3
3170,17-01-2015,137,1
2229,25-10-2015,71,1
2944,01-02-2015,18,2
2582,06-03-2015,12,3
1373,10-05-2015,75,2
1366,25-10-2015,17,2
3469,10-05-2015,38,1
4012,16-05-2015,33,3
2031,26-02-2015,28,2
2459,16-09-2015,66,3
4377,23-02-2015,4,2
1534,13-08-2015,96,1
2051,23-07-2015,58,2
3430,26-01-2015,5,2
1567,13-03-2015,50,2
2972,21-05-2015,88,3
1287,28-08-2015,58,1
4776,08-08-2015,18,3
2271,04-08-2015,2,2
4657,15-08-2015,126,1
2344,14-04-2015,22,3
1482,06-07-2015,38,2
1278,09-12-2015,11,1
4831,13-11-2015,69,1
1819,11-11-2015,46,2
2687,31-07-2015,12,1
4468,24-03-2015,45,1
4760,02-04-2015,22,3
2310,24-03-2015,36,1
3924,07-02-2015,17,3
3517,11-12-2015,71,3
3164,30-09-2015,96,3
3245,17-05-2015,27,3
2629,06-12-2015,91,1
1347,15-09-2015,17,1
1216,25-08-2015,17,3
4636,10-04-2015,68,1
1197,22-11-2015,13,3
1100,12-03-2015,16,3
2054,15-12-2015,2,3
3761,26-09-2015,70,2
4947,14-09-2015,38,1
1032,15-06-2015,83,1
3353,14-08-2015,115,3
4466,20-08-2015,75,1
2081,22-01-2015,16,3
2162,19-06-2015,45,1
3719,17-12-2015,20,3
3153,28-04-2015,24,3
4462,02-04-2015,44,2
2420,27-09-2015,33,3
3971,17-06-2015,108,2
1611,26-02-2015,69,1
1225,26-02-2015,2,1
1554,21-05-2015,39,2
4624,27-11-2015,65,1
3337,10-06-2015,100,2
2265,25-09-2015,69,1
4999,24-01-2015,18,2
4102,03-11-2015,117,2
3853,04-07-2015,69,3
2265,13-06-2015,74,1
2452,11-08-2015,25,3
2829,19-12-2015,70,2
3926,20-08-2015,45,3
